,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
4510,New York University (NYU) - Courant,Scientific Computing,MS,F10,Accepted,E-mail,"(28, 4, 2010)",1272438000,,,,,,,American,"(29, 4, 2010)",1272524400,"No funding requested or offered.   First choice school, so will accept."
4511,Portland State University (PDX),Social Work,MS,F10,Accepted,E-mail,"(29, 4, 2010)",1272524400,,,,,,,American,"(29, 4, 2010)",1272524400,"sorry pdx, you came too late- i'm going to ucla!"
4512,Boston University (BU),Computer Science,PhD,F10,Interview,E-mail,"(29, 4, 2010)",1272524400,,,,,,,American,"(29, 4, 2010)",1272524400,"""a spot may be opening up""  area: networks"
4513,Portland State University (PDX),MSW Social Work - 2yr Program,MS,F10,Rejected,Website,"(28, 4, 2010)",1272438000,2.9,630.0,620.0,3.5,False,,American,"(29, 4, 2010)",1272524400,"I had a good upper division GPA, but no experience in the social work field."
4514,Kennesaw State University,MSW Social Work - 2yr Program,MS,F10,Accepted,Phone,"(15, 2, 2010)",1266220800,2.9,620.0,630.0,3.5,False,,American,"(29, 4, 2010)",1272524400,Declined. I am going to go to UGA!
4515,University Of Georgia,MSW Social Work,MS,F10,Accepted,Postal Service,"(22, 1, 2010)",1264147200,,,,,,,American,"(29, 4, 2010)",1272524400,"I'm reposting this since someone was curious about my stats. I had a 2.9 GPA in all of my undergrad, but a 3.4 in my upper division coursework. My GRE score was a 1250. I don't have any work experience in social work, but at the time of application I had been volunteering in senior services for 6 months."
4516,"University Of Michigan, Ann Arbor",Mechanical Engineering,MS,F10,Accepted,E-mail,"(29, 4, 2010)",1272524400,,,,,,,American,"(29, 4, 2010)",1272524400,Finally heard from Michigan. Going somewhere else
4517,"University Of Illinois, Urbana Champaign (UIUC)",Industrial Eng..,PhD,F10,Rejected,E-mail,"(28, 4, 2010)",1272438000,3.3,470.0,780.0,3.5,False,,International,"(29, 4, 2010)",1272524400,
4518,Pennsylvania State University,Materials Science And Engineering,MS,F10,Rejected,E-mail,"(29, 4, 2010)",1272524400,,,,,,,International,"(29, 4, 2010)",1272524400,
4519,University Of South Florida,Cancer Biology,PhD,F10,Rejected,E-mail,"(29, 4, 2010)",1272524400,,,,,,,American,"(29, 4, 2010)",1272524400,It's ok because I only applied to this program as a last resort school. I got offers to schools alot better then this one. No loss here!
4520,Columbia University,English,MS,F10,Accepted,E-mail,"(29, 4, 2010)",1272524400,3.5,790.0,420.0,5.5,False,,American,"(29, 4, 2010)",1272524400,Just found out this morning. I had totally written off grad school so this is a nice surprise!
4521,Drexel University,ECE,MS,F10,Accepted,Postal Service,"(1, 3, 2010)",1267430400,,,,,,,International,"(29, 4, 2010)",1272524400,No funding
4522,University Of Central Florida (UCF),ECE,MS,F10,Accepted,E-mail,"(1, 4, 2010)",1270105200,,,,,,,International,"(29, 4, 2010)",1272524400,no funding yet
4523,Pittsburgh Univ.,Sociology,PhD,F10,Rejected,Postal Service,"(28, 4, 2010)",1272438000,,,,,,,International,"(29, 4, 2010)",1272524400,
4524,University Of British Columbia (UBC),Economics Master,MS,F10,Rejected,E-mail,"(29, 4, 2010)",1272524400,,,,,,,Other,"(29, 4, 2010)",1272524400,
4525,University Of British Columbia (UBC) Sauder School Of Business,Finance,MS,F10,Rejected,Postal Service,"(29, 4, 2010)",1272524400,,,,,,,Other,"(29, 4, 2010)",1272524400,
4526,Lehigh University,Computer Science,PhD,F10,Accepted,E-mail,"(29, 4, 2010)",1272524400,,,,,,,International,"(29, 4, 2010)",1272524400,"Be interviewed last week, and got TA today."
4527,"University Of Illinois, Urbana Champaign (UIUC)",Library And Information Science,MS,F10,Accepted,E-mail,"(29, 4, 2010)",1272524400,,,,,,,American,"(29, 4, 2010)",1272524400,Accepted to LEEP program but declined offer
4528,Florida State University,Department Of Mechanical Engineering,PhD,F10,Accepted,E-mail,"(29, 4, 2010)",1272524400,,,,,,,International,"(29, 4, 2010)",1272524400,Full aid
4529,"University At Buffalo, SUNY",Chemical And Biomolecular Engineering,PhD,F10,Rejected,E-mail,"(29, 4, 2010)",1272524400,,,,,,,International,"(29, 4, 2010)",1272524400,emailed to ask and got a rejection. FK
4530,Duke University,Political Science,PhD,F10,Accepted,Phone,"(15, 4, 2010)",1271314800,,,,,,,American,"(29, 4, 2010)",1272524400,Previously Wait-Listed
4531,University Of Southern California (USC),ECE(Electrical And Computer Engineering)ring),PhD,F10,Rejected,Phone,"(29, 4, 2010)",1272524400,3.78,640.0,770.0,5.5,False,,International with US Degree,"(29, 4, 2010)",1272524400,
4532,Syracuse University,Economics,PhD,F10,Rejected,E-mail,"(29, 4, 2010)",1272524400,,,,,,,American,"(29, 4, 2010)",1272524400,
4533,Texas A&M University (TAMU) - College Station,Atmospheric Science,MS,F10,Accepted,E-mail,"(13, 4, 2010)",1271142000,,,,,,,American,"(29, 4, 2010)",1272524400,
4534,"Columbia University, Teachers College",Communication Disorders / Speech-Language Pathology,MS,F10,Rejected,E-mail,"(29, 4, 2010)",1272524400,,,,,,,International with US Degree,"(29, 4, 2010)",1272524400,
4535,Boston University Graduate School Of Arts & Sciences,Psychology,MS,F10,Accepted,Postal Service,"(27, 4, 2010)",1272351600,,,,,,,,"(29, 4, 2010)",1272524400,The the question below: I applied very early... late February for my application to be reviewed starting March.
4536,University Of Toronto,Public Health - Health Promotion,MS,F10,Accepted,E-mail,"(28, 4, 2010)",1272438000,,,,,,,International,"(29, 4, 2010)",1272524400,
4537,University Of Toronto,Political Science (Theory),PhD,F10,Accepted,E-mail,"(28, 4, 2010)",1272438000,,,,,,,International,"(28, 4, 2010)",1272438000,
4538,NYU Wagner,Urban Planning,MS,F10,Accepted,E-mail,"(27, 4, 2010)",1272351600,,,,,,,American,"(28, 4, 2010)",1272438000,Accepted from waitlist
4539,Emory University Rollins School Of Public Health,Public Health-Behavioral Science And Health Education,MS,F10,Accepted,E-mail,"(28, 4, 2010)",1272438000,,,,,,,American,"(28, 4, 2010)",1272438000,
4540,Doom University,Doomsday Studies,PhD,F10,Rejected,Other,"(28, 4, 2010)",1272438000,,,,,,,American,"(28, 4, 2010)",1272438000,I knew the rejection was coming because the doom field in my vicinity was growing at an alarming rate.
4541,Rutgers University - New Brunswick,Counseling - School Concentration,MS,F10,Wait listed,E-mail,"(6, 4, 2010)",1270537200,,,,,,,,"(28, 4, 2010)",1272438000,
4542,University Of Arizona,Communication Disorders / Speech-Language Pathology,MS,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,,,,,,,American,"(28, 4, 2010)",1272438000,"""I am sorry to inform you that our facilities are fully committed, and you have not been admitted to the program"". I was previously wait-listed."
4543,Portland State University,MSW Social Work - 2yr Program,MS,F10,Wait listed,Website,"(28, 4, 2010)",1272438000,,,,,,,American,"(28, 4, 2010)",1272438000,"640 applicants, 145 openings, offered admission to 200 applicants, 90 applicants were offered ""alternate status.""  When a spot opens you may be contacted..."
4544,York University (Toronto),Political Science,MS,F10,Rejected,Postal Service,"(28, 4, 2010)",1272438000,,,,,,,International,"(28, 4, 2010)",1272438000,After an excruciatingly long wait (due date for the application was Jan 5) was finally notified of my rejection today. It's ok though. Was accepted for the same program at McMaster University.
4545,University Of Toronto,Public Health,MS,F10,Accepted,E-mail,"(28, 4, 2010)",1272438000,,,,,,,International,"(28, 4, 2010)",1272438000,
4546,UVA (University Of Virginia),Religious Studies,PhD,F10,Rejected,E-mail,"(21, 4, 2010)",1271833200,4.0,720.0,720.0,6.0,False,,American,"(28, 4, 2010)",1272438000,
4547,New York University (NYU) Steinhardt,Bilingual School Counseling,MS,F10,Accepted,E-mail,"(28, 4, 2010)",1272438000,,,,,,,International,"(28, 4, 2010)",1272438000,After being on the wait list for over 2 months I'm accepted! *HAPPY*
4548,University Of Texas At Arlington,Computer Science,PhD,F10,Accepted,Other,"(28, 4, 2010)",1272438000,,,,,,,International with US Degree,"(28, 4, 2010)",1272438000,"in response to inquiry, I forgot to post my specialization.....vision/bioinformatics....."
4549,University Of Texas At Arlington,Computer Science,PhD,F10,Accepted,Other,"(28, 4, 2010)",1272438000,,,,,,,International with US Degree,"(28, 4, 2010)",1272438000,"in response to inquiry, No, I'm going to decline the offer. I already got admission to TAMU and waiting for funding support. Also got accepted to UTSA with tempting financial support $18000 stipend, full tuition and fees waiver + health insurance. UTSA is closest, but TAMU is the best :)"
4550,University Of Southern California (USC),EE,PhD,F10,Rejected,Postal Service,"(28, 4, 2010)",1272438000,,,,,,,International with US Degree,"(28, 4, 2010)",1272438000,
4551,Southern Methodist University (SMU),Chemistry,PhD,F10,Accepted,E-mail,"(28, 4, 2010)",1272438000,,,,,,,American,"(28, 4, 2010)",1272438000,
4552,University Of Houston,Computer Science,MS,F10,Accepted,E-mail,"(28, 4, 2010)",1272438000,3.42,580.0,800.0,3.5,False,,International,"(28, 4, 2010)",1272438000,"Offered In-state waiver, plus 1k scholarship."
4553,Bangladesh University Of Engineering & Technology,Computer Science,MS,F10,Accepted,E-mail,"(28, 4, 2010)",1272438000,3.42,580.0,800.0,3.5,False,,International,"(28, 4, 2010)",1272438000,"Offered In-state waiver, plus 1k scholarship."
4554,Pennsylvania State University (PSU),ECE Electrical Engineering,MS,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,,,,,,,International with US Degree,"(28, 4, 2010)",1272438000,
4555,"University Of Michigan, Ann Arbor",Mechanical,MS,F10,Accepted,E-mail,"(12, 4, 2010)",1271055600,,710.0,780.0,4.0,False,,International,"(28, 4, 2010)",1272438000,
4556,University Of Texas At Arlington,Computer Science,PhD,F10,Accepted,E-mail,"(28, 4, 2010)",1272438000,,,,,,,International,"(28, 4, 2010)",1272438000,To the University Of Texas At Arlington poster:  Will you accept this offer? and what's your speciality?
4557,Kent State University,Art History,MS,F10,Accepted,Phone,"(28, 4, 2010)",1272438000,3.8,320.0,360.0,,False,,American,"(28, 4, 2010)",1272438000,Awarded funding!
4558,University Of Minnesota (UMN),Public Policy,MS,F10,Accepted,E-mail,"(27, 4, 2010)",1272351600,3.1,590.0,700.0,,False,,American,"(28, 4, 2010)",1272438000,
4559,Boston University (BU),Psychology,MS,F10,Accepted,Postal Service,"(27, 4, 2010)",1272351600,,,,,,,,"(28, 4, 2010)",1272438000,yay!!
4560,New York University GSAS (NYU),Information Systems,MS,F10,Rejected,E-mail,"(28, 4, 2010)",1272438000,,,,,,,American,"(28, 4, 2010)",1272438000,Took forever to finally get a response.
4561,University Of Reading,Philosophy,PhD,F10,Rejected,E-mail,"(28, 4, 2010)",1272438000,,,,,,,International with US Degree,"(28, 4, 2010)",1272438000,Not that I expected good news at this point...
4562,University Of Toronto,Molecular Genetics,MS,F10,Accepted,Postal Service,"(26, 2, 2010)",1267171200,,,,,,,Other,"(28, 4, 2010)",1272438000,
4563,Boston University,Economics,PhD,F10,Rejected,E-mail,"(28, 4, 2010)",1272438000,,,,,,,International,"(28, 4, 2010)",1272438000,"Not official, email reply from director ""not likely to admit students from wait list this year"""
4564,"University Of Minnesota, Twin Cities",Educational Psychology—Counseling And Student Personnel Psychology Track,MS,F10,Accepted,E-mail,"(27, 4, 2010)",1272351600,3.3,660.0,590.0,5.0,False,,American,"(28, 4, 2010)",1272438000,
4565,"University Of Illinois, Chicago (UIC)",Chemical Engineering,PhD,F10,Rejected,E-mail,"(28, 4, 2010)",1272438000,3.27,300.0,760.0,3.0,False,,International,"(28, 4, 2010)",1272438000,NO Admission up to NOW!!!
4566,Case Western Reserve University (CWRU),Biomedical Engineering,MS,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,3.8,660.0,790.0,,False,,American,"(28, 4, 2010)",1272438000,
4567,Columbia University (SIPA),International Affairs,MS,F10,Accepted,E-mail,"(26, 4, 2010)",1272265200,,,,,,,American,"(28, 4, 2010)",1272438000,Accepted off the wait-list!
4568,City University Of New York (CUNY) Graduate Center,Art History,PhD,F10,Accepted,Postal Service,"(27, 4, 2010)",1272351600,,,,,,,American,"(28, 4, 2010)",1272438000,The acceptance letter said if I receive financial support I will receive a letter from the Office of Financial Aid...
4569,Technical University Of Munich,ECE,MS,F10,Accepted,E-mail,"(28, 4, 2010)",1272438000,,,,,,,,"(28, 4, 2010)",1272438000,
4570,University Of Oxford,Social Science Of The Internet,MS,F10,Accepted,E-mail,"(26, 4, 2010)",1272265200,,,,,,,International,"(28, 4, 2010)",1272438000,"Very, very happy. Oxford here I come :)"
4571,Boston University,Philosophy,PhD,F10,Rejected,E-mail,"(26, 4, 2010)",1272265200,,,,,,,International,"(28, 4, 2010)",1272438000,Response to (fourth?) inquiry.
4572,Case Western Reserve University (CWRU),Biomedical Engineering,PhD,F10,Rejected,E-mail,"(28, 4, 2010)",1272438000,,,,,,,International,"(28, 4, 2010)",1272438000,BU and Case sent me the rejections at the same time... SAD...
4573,Boston University (BU),Biomedical Engineering,PhD,F10,Rejected,E-mail,"(28, 4, 2010)",1272438000,,,,,,,International,"(28, 4, 2010)",1272438000,off the waiting list and get the rejection
4574,Indiana University Bloomington,Communication Disorders / Speech Pathology,MS,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,,,,,,,American,"(28, 4, 2010)",1272438000,
4575,University Of Redlands,Speech - Language Pathology,MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(28, 4, 2010)",1272438000,"My final choice.  Would be interesting to see everyone's final choice, regardless of other choices or rejections...."
4576,University Of British Columbia (UBC),Computer Science,MS,F10,Rejected,E-mail,"(28, 4, 2010)",1272438000,,,,,,,International,"(28, 4, 2010)",1272438000,:(
4577,"Columbia University, Teachers College",Communication Disorders / Speech-Language Pathology,MS,F10,Rejected,Website,"(28, 4, 2010)",1272438000,,,,,,,American,"(28, 4, 2010)",1272438000,"Not upset, just glad I finally found out!  Love the program I am going to."
4578,San Francisco State University (SFSU),Philosophy (MA),MS,F10,Accepted,E-mail,"(28, 4, 2010)",1272438000,,,,,,,American,"(28, 4, 2010)",1272438000,"Conditional, must complete 301 and 303 ASAP"
4579,"Columbia University, Teachers College",Communications Disorders/Speech Language Pathology,MS,F10,Rejected,Website,"(27, 4, 2010)",1272351600,,,,,,,American,"(28, 4, 2010)",1272438000,Finally. Rejected but okay with it-- going to Hunter.
4580,University Of Mississippi,Mathematics,MS,F10,Accepted,E-mail,"(27, 4, 2010)",1272351600,,,,,,,American,"(27, 4, 2010)",1272351600,Emailed them back to ask about funding and they said none available.
4581,University Of Illinois Chicago (UIC),Political Science,PhD,F10,Accepted,E-mail,"(27, 4, 2010)",1272351600,,,,,,,Other,"(27, 4, 2010)",1272351600,"I got an answer from the program coordinator after e-mailing him. I am accepted to the PhD Program, but do not know anything about the funding, yet. I should be getting the official letter in a week or so according to the e-mail."
4582,University Of North Carolina At Greensboro,Special Education,PhD,F10,Accepted,Phone,"(27, 3, 2010)",1269673200,,,,,,,American,"(27, 4, 2010)",1272351600,
4583,"Columbia University, Teachers College",Communicative Disorders / Speech Language Pathology,MS,F10,Rejected,Website,"(27, 4, 2010)",1272351600,,,,,,,American,"(27, 4, 2010)",1272351600,"Well FINALLY I heard something and it was a rejection!  It sure took them long enough.  But, it doesn't matter anyway because I've already accepted my admissions offer to NYU!  So life is good!  Best of luck to everyone!  :-)"
4584,University Of Florida (Gainesville),Special Education,PhD,F10,Accepted,E-mail,"(15, 4, 2010)",1271314800,,,,,,,American,"(27, 4, 2010)",1272351600,Still waiting to find out about an assistantship
4585,"Columbia University, Teachers College",Communication Disorders And Sciences,MS,F10,Rejected,Website,"(27, 4, 2010)",1272351600,,,,,,,American,"(27, 4, 2010)",1272351600,"TC finally let me know, but I am going to NYU Steinhardt anyways."
4586,"Columbia University, Teachers College",Communication Disorders / Speech-Language Pathology,MS,F10,Rejected,Website,"(27, 4, 2010)",1272351600,,,,,,,International,"(27, 4, 2010)",1272351600,
4587,Memorial University Of Newfoundland,Computer Science,PhD,F10,Accepted,E-mail,"(27, 4, 2010)",1272351600,3.9,570.0,780.0,3.5,False,,International,"(27, 4, 2010)",1272351600,
4588,The University Of South Carolina,MSW Social Work - 2yr Program,MS,F10,Accepted,Postal Service,"(26, 4, 2010)",1272265200,,,,,,,American,"(27, 4, 2010)",1272351600,
4589,University Of Texas At Arlington,Computer Science,PhD,F10,Accepted,E-mail,"(27, 4, 2010)",1272351600,,,,,,,International with US Degree,"(27, 4, 2010)",1272351600,GRA offer from a faculty with congratulatory email. Already got admission to TAMU......
4590,Pennsylvania State University (PSU),Computer Science And Engineering (CSE),PhD,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,,,,,,,International,"(27, 4, 2010)",1272351600,
4591,University Of Pittsburgh,Bioengineering,PhD,F10,Accepted,E-mail,"(13, 4, 2010)",1271142000,3.62,530.0,760.0,3.5,False,,American,"(27, 4, 2010)",1272351600,
4592,Pennsylvania State University (PSU),Computer Science & Engineering (CSE),PhD,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,,,,,,,International with US Degree,"(27, 4, 2010)",1272351600,got it from the last university on my list. Damn!
4593,San Diego State University (SDSU),Speech Pathology,MS,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,,,,,,,American,"(27, 4, 2010)",1272351600,Rejected from waitlist! D:
4594,Vanderbilt University,Chemical And Biochemical Engineering,PhD,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,,,,,,,International with US Degree,"(27, 4, 2010)",1272351600,
4595,Texas A&M University (TAMU) - College Station,Educational Technology,MS,F10,Accepted,Website,"(27, 4, 2010)",1272351600,,640.0,570.0,4.5,False,,American,"(27, 4, 2010)",1272351600,Submitted application right at the deadline - AIS indicated acceptance today!
4596,Purdue University,Communication Disorders / Speech Pathology,MS,F10,Wait listed,Other,"(27, 4, 2010)",1272351600,,,,,,,American,"(27, 4, 2010)",1272351600,"ok. has anyone heard anything from purdue, uiuc, or iu bloomington? i've been wait listed at all three (weeks and weeks ago) and i'm wondering what the chances are, here, realistically. i'm getting ready to pull my hair out."
4597,Boston University,Bioinformatics,PhD,F10,Wait listed,E-mail,"(20, 4, 2010)",1271746800,,,,,,,International with US Degree,"(27, 4, 2010)",1272351600,Is anyone of the accepted ppl going to decline?:(
4598,Cardiff University,History (Crusades Route),MS,F10,Accepted,E-mail,"(27, 4, 2010)",1272351600,,,,,,,International with US Degree,"(27, 4, 2010)",1272351600,
4599,University Of St Andrews,Mediaeval Studies - MLitt,MS,F10,Accepted,E-mail,"(21, 4, 2010)",1271833200,,,,,,,International with US Degree,"(27, 4, 2010)",1272351600,
4600,Florida State University,Physics,PhD,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,,,,,,,International,"(27, 4, 2010)",1272351600,
4601,Rice University,Statistics,MS,F10,Accepted,E-mail,"(27, 4, 2010)",1272351600,,,,,,,International,"(27, 4, 2010)",1272351600,been waitlisted and finally accepted!!  so happy!!!
4602,Northeastern University (NEU),Economics,PhD,F10,Accepted,Website,"(27, 4, 2010)",1272351600,,,,,,,International with US Degree,"(27, 4, 2010)",1272351600,I received an email telling the decision is up on the website today. There is no word on financial yet though. I don't know if anyone has any idea if NEU has offered any funding yet. So far I've received all unfunded offers :(
4603,Loyola University Maryland,Speech Language Pathology,MS,F10,Rejected,Postal Service,"(27, 4, 2010)",1272351600,,,,,,,American,"(27, 4, 2010)",1272351600,"I was wait listed on April 5th, rejected April 27th."
4604,"Columbia University, Teachers College",Communication Disorders / Speech Pathology,MS,F10,Accepted,Website,"(27, 4, 2010)",1272351600,,,,,,,American,"(27, 4, 2010)",1272351600,"To the person few below, I was connected through Holt Ilsan Center in Korea. They take a lot of foreign visitors/volunteers."
4605,Pennsylvania State University - University Park,ECE Electrical Engineering,MS,F10,Rejected,E-mail,"(23, 4, 2010)",1272006000,,650.0,790.0,5.0,False,,International,"(27, 4, 2010)",1272351600,Oh noes
4606,University Of Mississippi,Mathematics,PhD,F10,Accepted,E-mail,"(27, 4, 2010)",1272351600,,,,,,,American,"(27, 4, 2010)",1272351600,No word on funding
4607,University Of British Columbia (UBC),Computer Science,PhD,F10,Rejected,Postal Service,"(27, 4, 2010)",1272351600,,,,,,,International,"(27, 4, 2010)",1272351600,sigh...
4608,"University Of Illinois, Chicago (UIC)",Masters Of Health Care Admin (MHA),MS,S10,Wait listed,Postal Service,"(27, 4, 2010)",1272351600,,,,,,,American,"(27, 4, 2010)",1272351600,Does anyone know how many get off waitlist at UIC for the MHA program?
4609,"University Of California, Davis (UCD)",Mathematics,PhD,F10,Rejected,Website,"(26, 4, 2010)",1272265200,3.53,540.0,770.0,,False,,American,"(27, 4, 2010)",1272351600,
4610,Northeastern University,Mathematics,PhD,F10,Rejected,Website,"(26, 4, 2010)",1272265200,3.53,540.0,770.0,,False,,American,"(27, 4, 2010)",1272351600,About time...
4611,"University Of Massachusetts, Amherst",Regional Planning,PhD,F10,Rejected,Postal Service,"(26, 4, 2010)",1272265200,,,,,,,American,"(27, 4, 2010)",1272351600,
4612,"University Of Washington, Seattle",Architecture (3+ Years),MS,F09,Accepted,E-mail,"(26, 4, 2010)",1272265200,,,,,,,American,"(27, 4, 2010)",1272351600,"Off of wait-list, more details to arrive by mail!!!!"
4613,Rice University,Architecture,MS,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,3.69,570.0,690.0,5.0,False,,American,"(27, 4, 2010)",1272351600,"Got rejected today, was the same waitlister from before for M.Arch Option 1. :("
4614,Texas A&M University (TAMU),Mathematics,PhD,F10,Accepted,E-mail,"(27, 4, 2010)",1272351600,,,,,,,International,"(27, 4, 2010)",1272351600,"Finally got through.. yay!!! 9 rejects , 1 admit :D
Life's good.."
4615,Columbia GSAPP,Urban Planning,MS,F10,Accepted,E-mail,"(12, 3, 2010)",1268380800,,,,,,,American,"(27, 4, 2010)",1272351600,
4616,University Of Saskatchewan,Computer Science,MS,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,,,,,,,International,"(27, 4, 2010)",1272351600,
4617,"University Of Minnesota, Twin Cities",Mathematics,PhD,F10,Rejected,Postal Service,"(24, 4, 2010)",1272092400,3.0,770.0,800.0,4.5,False,810.0,American,"(27, 4, 2010)",1272351600,"gre general 1570, gre subj 810"
4618,UNC -Greensboro,Nutrition,MS,F10,Accepted,Postal Service,"(27, 4, 2010)",1272351600,,,,,,,American,"(27, 4, 2010)",1272351600,
4619,"University Of Michigan, Ann Arbor",Architecture (3 Years),MS,F10,Accepted,E-mail,"(23, 4, 2010)",1272006000,,,,,,,American,"(27, 4, 2010)",1272351600,Got off from wait list.
4620,Washington State University,Chemistry,PhD,F10,Accepted,Website,"(27, 4, 2010)",1272351600,,,,,,,International,"(27, 4, 2010)",1272351600,
4621,"University Of Washington, Seattle",Architecture (3 Years),MS,F10,Accepted,E-mail,"(26, 4, 2010)",1272265200,,,,,,,American,"(27, 4, 2010)",1272351600,accepted of the wait list!!!
4622,"University Of Nebraska, Lincoln",Computer Science,PhD,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,,,,,,,International,"(27, 4, 2010)",1272351600,
4623,"University Of Nebraska, Lincoln",Computer Science,PhD,F10,Rejected,E-mail,"(24, 4, 2010)",1272092400,,,,,,,International,"(27, 4, 2010)",1272351600,
4624,New York University (NYU) - SCPS,Management And Systems,MS,F10,Accepted,E-mail,"(2, 4, 2010)",1270191600,,,,,,,American,"(27, 4, 2010)",1272351600,"$4,000 Deans Fellowship"
4625,"University of Texas, Austin (UT Austin)",Academic Educational Psychology,MS,F10,Accepted,E-mail,"(26, 4, 2010)",1272265200,,,,,,,American,"(27, 4, 2010)",1272351600,
4626,"University Of North Carolina, Chapel Hill (UNC)",City & Regional Planning,MS,F10,Accepted,Postal Service,"(26, 4, 2010)",1272265200,,,,,,,American,"(27, 4, 2010)",1272351600,it certainly took a long time...
4627,American University,Creative Writing (fiction),MFA,F10,Accepted,Postal Service,"(24, 4, 2010)",1272092400,,,,,,,American,"(27, 4, 2010)",1272351600,
4628,Clemson University,Chemical And Biomoleculer Engineering,PhD,F10,Rejected,Website,"(27, 4, 2010)",1272351600,,,,,,,International,"(27, 4, 2010)",1272351600,
4629,Washington State University (pullman),Astronomy And Physics,PhD,F10,Rejected,Website,"(27, 4, 2010)",1272351600,,,,,,,International,"(27, 4, 2010)",1272351600,
4630,Columbia University SIPA,International Affairs,MS,F10,Accepted,E-mail,"(26, 4, 2010)",1272265200,,,,,,,American,"(27, 4, 2010)",1272351600,accepted off waitlist.
4631,Georgia State University,Communications Disorders/Speech Language Pathology,MS,F10,Accepted,E-mail,"(26, 4, 2010)",1272265200,,,,,,,American,"(27, 4, 2010)",1272351600,Was originally waitlisted and just notified via email by program director that I am now accepted.
4632,Wake Forest University,Computer Sciecne,MS,F10,Rejected,E-mail,"(27, 4, 2010)",1272351600,,,,,,,American,"(27, 4, 2010)",1272351600,"definitely shocked, because this was one of my safety schools, and I've been acccepted to much higher ranked schools...."
4633,Rutgers (State University Of New Jersey),City And Regional Planning,MS,F10,Accepted,E-mail,"(23, 4, 2010)",1272006000,,,,,,,American,"(26, 4, 2010)",1272265200,
4634,Northeastern University,Mathematics,MS,F10,Accepted,E-mail,"(23, 4, 2010)",1272006000,,,,,,,International with US Degree,"(26, 4, 2010)",1272265200,no funding
4635,University Of Oklahoma,Petroleum Engineering,PhD,F10,Rejected,E-mail,"(26, 4, 2010)",1272265200,,,,,,,International,"(26, 4, 2010)",1272265200,"""We regret to inform you that due to no supervision available / assistantship your application was not selected for the fall 2010 semester. ""
I understand but I could use the $90 spent on the application right now. :)"
4636,Texas A&M University (TAMU) - College Station,Computer Science,PhD,F10,Accepted,E-mail,"(26, 4, 2010)",1272265200,,,,,,,International with US Degree,"(26, 4, 2010)",1272265200,"response to the previous inquiry. I just got an email today. My department link still shows pending. I never inquired about my status, thought TAMU is a definete rejection...after Rice and UT Austin and 13 other rejections......   :) ..............I need to accept the offer before May 15....no word abt funding though......."
4637,Cornell University,CIPA Public Administration,MS,S10,Accepted,E-mail,"(23, 4, 2010)",1272006000,,,,,,,American,"(26, 4, 2010)",1272265200,Full Tuition and stipend
4638,New York University (NYU) - Steinhardt,Performing Arts Administration,MS,F10,Accepted,E-mail,"(26, 4, 2010)",1272265200,,,,,,,American,"(26, 4, 2010)",1272265200,
4639,University Of Pennsylvania (UPenn),Mechanical Engineering,PhD,F10,Rejected,E-mail,"(26, 4, 2010)",1272265200,,,,,,,International,"(26, 4, 2010)",1272265200,"from now on, upenn belongs to ayva league."
4640,University Of Rochester,Computer Science,PhD,F10,Rejected,E-mail,"(26, 4, 2010)",1272265200,,,,,,,American,"(26, 4, 2010)",1272265200,
4641,University Of Illinois,Industrial Engineering,MS,F10,Accepted,Website,"(26, 4, 2010)",1272265200,3.07,740.0,780.0,4.5,False,,International,"(26, 4, 2010)",1272265200,not really sure when I was accepted. Just found out now. Regular admission only ie no funding. Don't think I'm going to this school..
4642,Texas A&M University (TAMU) - College Station,Computer Science,PhD,F10,Accepted,E-mail,"(26, 4, 2010)",1272265200,,,,,,,International with US Degree,"(26, 4, 2010)",1272265200,"Yehhhh.........cant believe they send acceptance this late....GRE 350v, 760q. No word abt financial support. Need to apply department fellowship and assistantship  and possible RA's........"
4643,Bloomsburg University Of PA,Communication Disorders / Speech Pathology,MS,F10,Wait listed,Postal Service,"(12, 3, 2010)",1268380800,,,,,,,American,"(26, 4, 2010)",1272265200,"hey, if anyone else is on the wait list for Bloom, do you know how quickly they go down the list? my email is speechie99@yahoo.com"
4644,University Of Kentucky,Mathematics,PhD,F10,Accepted,E-mail,"(26, 4, 2010)",1272265200,,,,,,,American,"(26, 4, 2010)",1272265200,Already accepted an offer from another school. Dang. Oh well.
4645,University Of Georgia,MSW Social Work,MS,F10,Accepted,Postal Service,"(22, 1, 2010)",1264147200,2.89,630.0,620.0,3.5,False,,American,"(26, 4, 2010)",1272265200,
