,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
8147,Stanford University,Computer Science,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(12, 2, 2011)",1297497600,womp womp :/ .. definitely feels good to actually know now!
8148,Stanford University,Computer Scienc,PhD,F11,Rejected,E-mail,"(12, 2, 2011)",1297497600,,,,,,,International,"(12, 2, 2011)",1297497600,See you next year!
8149,Washington University in St. Louis (WashU/WUSTL),Physics,PhD,F11,Accepted,E-mail,"(31, 1, 2011)",1296460800,,,,,,,American,"(12, 2, 2011)",1297497600,university fellowship offer for 1st and 4th semesters
8150,University Of North Carolina (UNC) Chapel Hill,Biomedical Engineering,PhD,F11,Interview,E-mail,"(12, 2, 2011)",1297497600,,,,,,,American,"(12, 2, 2011)",1297497600,
8151,"University Of California, Santa Babara (UCSB)",Sociology,PhD,F11,Rejected,Website,"(12, 2, 2011)",1297497600,,,,,,,American,"(12, 2, 2011)",1297497600,"Checked the website for the hell of it, and there it was."
8152,Cornell University,Information Science,PhD,F11,Accepted,Phone,"(10, 2, 2011)",1297324800,,,,,,,American,"(12, 2, 2011)",1297497600,
8153,"University Of Cambridge, Laboratory Of Molecular Biology",Biochemistry & Molecular Biology,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International,"(12, 2, 2011)",1297497600,With full funding
8154,Princeton University,Computer Scicence,PhD,F11,Rejected,E-mail,"(12, 2, 2011)",1297497600,,670.0,800.0,3.5,False,880.0,International,"(12, 2, 2011)",1297497600,Expected
8155,University Of British Columbia (UBC),Linguistics,PhD,F11,Accepted,E-mail,"(12, 2, 2011)",1297497600,,,,,,,International,"(12, 2, 2011)",1297497600,
8156,Princeton University,Computer Science,PhD,F11,Rejected,E-mail,"(12, 2, 2011)",1297497600,,,,,,,International,"(12, 2, 2011)",1297497600,
8157,University Of New Mexico,Physics,PhD,F11,Accepted,E-mail,"(12, 2, 2011)",1297497600,,,,,,,International,"(12, 2, 2011)",1297497600,
8158,Ohio State University (OSU),English Literature,PhD,F11,Accepted,Website,"(12, 2, 2011)",1297497600,,,,,,,,"(12, 2, 2011)",1297497600,"Checked app status on website and it says I am admitted, and that I will receive more details by mail."
8159,University Of Tennessee - Knoxville,English (Creative Writing),PhD,F11,Accepted,Phone,"(11, 2, 2011)",1297411200,3.9,800.0,750.0,5.5,False,760.0,American,"(12, 2, 2011)",1297497600,This is the third program I've heard from... seems early.  It looks like some people have heard from Vanderbilt and UChicago.  Is it a bad sign that I haven't?
8160,Northwestern University,English,PhD,F11,Accepted,Phone,"(26, 1, 2011)",1296028800,3.9,800.0,750.0,5.5,False,760.0,American,"(12, 2, 2011)",1297497600,
8161,George Mason University,Clinical Psychology,PhD,F11,Rejected,Postal Service,"(11, 2, 2011)",1297411200,,,,,,,American,"(12, 2, 2011)",1297497600,
8162,Indiana University At Bloomington (IUB),Asian Languages And Literatures,PhD,F11,Rejected,E-mail,"(12, 2, 2011)",1297497600,,,,,,,International,"(12, 2, 2011)",1297497600,
8163,Stanford University,Materials Science,PhD,F11,Accepted,E-mail,"(12, 2, 2011)",1297497600,3.9,550.0,790.0,4.0,False,,American,"(12, 2, 2011)",1297497600,"3 publications, 2009 goldwater, 4 years of undergrad research. B.S. degrees in physics and mathematics."
8164,"University Of Illinois, Urbana Champaign (UIUC)",East Asian Langauges And Cultures,MS,F11,Rejected,E-mail,"(12, 2, 2011)",1297497600,,,,,,,International,"(12, 2, 2011)",1297497600,
8165,"University Of California, Los Angeles (UCLA)",History,PhD,F11,Accepted,E-mail,"(12, 2, 2011)",1297497600,,,,,,,American,"(12, 2, 2011)",1297497600,Accepted! email from Hadly Porter. SO HAPPY!
8166,University Of Maryland College Park,Aerospace Engineering,PhD,F11,Accepted,Website,"(8, 2, 2011)",1297152000,,,,,,,American,"(12, 2, 2011)",1297497600,checked Testudo website.  No mention of funding.
8167,"University Of California, Santa Babara (UCSB)",History,PhD,F11,Accepted,E-mail,"(12, 2, 2011)",1297497600,,,,,,,American,"(12, 2, 2011)",1297497600,"Accepted! funding information to come, got the email from the chair!"
8168,"University Of California, Irvine (UCI)",Visual Studies,PhD,F11,Accepted,E-mail,"(12, 2, 2011)",1297497600,,,,,,,,"(12, 2, 2011)",1297497600,
8169,Cornell University,Physics,PhD,S11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,570.0,800.0,4.0,False,990.0,International,"(12, 2, 2011)",1297497600,"From UK, first class, applied for TCM, research exp. in hep-ph."
8170,Princeton University,Computer Science,PhD,F11,Rejected,E-mail,"(12, 2, 2011)",1297497600,,,,,,,International,"(12, 2, 2011)",1297497600,After 20 minutes the acceptance from Stanford came :) Hope somebody who really likes Princeton takes my place!
8171,"University Of California, Los Angeles  (UCLA)",Mathematics,PhD,F11,Accepted,E-mail,"(12, 2, 2011)",1297497600,,,,,,,International with US Degree,"(12, 2, 2011)",1297497600,
8172,Northwestern University,Department Of Political Science,PhD,F11,Accepted,E-mail,"(12, 2, 2011)",1297497600,3.51,710.0,740.0,5.0,False,,Other,"(12, 2, 2011)",1297497600,
8173,"University Of California, Irvine (UCI)",Visual Studies,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(12, 2, 2011)",1297497600,"So happy, I've forgotten what it felt like to not be anxious, now I just have to wait for funding info"
8174,University Of British Columbia (UBC),Linguistics,MS,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,Other,"(11, 2, 2011)",1297411200,So thrilled!  Guaranteed funding and tuition waiver.  (Domestic aka Canadian student)
8175,Washington University in St. Louis (WashU/WUSTL),Classics,MS,F11,Wait listed,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8176,University Of North Carolina (UNC) Chapel Hill,History,PhD,F11,Interview,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8177,Columbia University,Art History And Archaeology,PhD,F11,,E-mail,"(11, 2, 2011)",1297411200,,,,,,,,"(11, 2, 2011)",1297411200,invited to open house!
8178,Stanford University School Of Education,Education,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,Applied for the specialization in Anthropology of Education
8179,University Of Miami,English,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,"Email from Dr. Palmeri: awarded teaching assistantship, nominated for Provost's Fellowship, invited for April 1 conference to explore program."
8180,Princeton University,Computer Science,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,
8181,Princeton University,Computer Science,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,3.82,800.0,570.0,3.5,False,920.0,International,"(11, 2, 2011)",1297411200,
8182,Washington University in St. Louis (WashU/WUSTL),English,PhD,F11,Wait listed,E-mail,"(11, 2, 2011)",1297411200,3.78,700.0,610.0,5.0,False,760.0,American,"(11, 2, 2011)",1297411200,
8183,Cornell University,Physics,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8184,"University Of Michigan, Ann Arbor",Materials Chemistry,PhD,S11,Accepted,Phone,"(11, 2, 2011)",1297411200,3.88,590.0,660.0,3.0,False,,International with US Degree,"(11, 2, 2011)",1297411200,"2 publications, 2 REUs"
8185,"University Of Wisconsin, Madison",English,PhD,F11,Rejected,Website,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,
8186,Stanford University,Sociology Of Education,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,"Apparently they admitted only 2 students last year, according to one of these current students in the Soc. of Ed. doctoral program. Generic email. Didn't expect to get in, but it still hurts. Oh well.....next!"
8187,Princeton University,Computer Science,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,
8188,Princeton University,Sociology,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,ugh.
8189,"University Of California, Los Angeles (UCLA)",Mathematics,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,
8190,Northwestern University,Government/Political Science (Theory),PhD,F11,Rejected,Website,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8191,Princeton University,Computer Science,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,690.0,800.0,,False,,International,"(11, 2, 2011)",1297411200,
8192,University Of Illinois - Urbana Champaign,East Asian Langauges And Cultures,MS,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8193,DePaul University,I/O Psychology,PhD,F11,Wait listed,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8194,University Of Maryland (College Park),Development Sociology,PhD,F11,Interview,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8195,Indiana University At Bloomington (IUB),History And Philosophy Of Science (HPS),MS,F11,Accepted,Postal Service,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,I was rejected from the PhD program and given this instead.
8196,Tulane University,Spanish & Portuguese,PhD,F11,,E-mail,"(11, 2, 2011)",1297411200,3.26,580.0,680.0,4.0,False,,International,"(11, 2, 2011)",1297411200,Email from dgs to schelduce interview tuesday or thruesday
8197,Princeton University,Sociology,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,3.2,670.0,800.0,,False,,International,"(11, 2, 2011)",1297411200,Oops..
8198,University Of British Columbia (UBC),Linguistics,MS,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,18000 stipend + tuition
8199,Princeton University,Computer Science,MS,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8200,University Of Miami,English,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,"Accepted with a $20,000 teaching assistantship and nominated for a Provost's fellowship. Wahoo!"
8201,Columbia University,Art History And Archaeology,PhD,F11,Interview,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,Invited to open house on March 3!
8202,Syracuse University,Instructional Design,PhD,F11,,Postal Service,"(4, 2, 2011)",1296806400,,,,,,,International with US Degree,"(11, 2, 2011)",1297411200,I was told they have swtiched me to their Master's program because they say they want candidates with a Master's in an area that is specifically in industrial design.
8203,Temple University,English,PhD,F11,Accepted,Website,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,"Status updated on website, official letter in the mail"
8204,Vanderbilt University,Religion,PhD,F11,Accepted,Phone,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,"Theological studies, theology and practice program."
8205,Princeton University,Computer Science,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,No worries.... I'll find a good university
8206,"University Of Wisconsin, Madison",English,PhD,F11,Rejected,Website,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8207,University Of North Dakota,Counseling Psychology,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,Received e-mail from training director.
8208,Northwestern University,Interdepartmental Neuroscience Program (NUIN),PhD,F11,Rejected,Website,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8209,Princeton University,Sociology And Social Policy,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,"Previously admitted to Soc program, now admitted to the JDP. Hooray!"
8210,"University Of California, Irvine (UCI)",Ics,MS,F11,Accepted,E-mail,"(7, 2, 2011)",1297065600,,,,,,,International,"(11, 2, 2011)",1297411200,
8211,Princeton University,Computer Sciecne,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International with US Degree,"(11, 2, 2011)",1297411200,
8212,Vanderbilt University,Department Of Religion,PhD,F11,Accepted,Phone,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,Historical Studies.  Official acceptance w/ generous funding package.
8213,University Of Montana,Clinical Psychology,PhD,F11,Interview,E-mail,"(11, 2, 2011)",1297411200,3.86,660.0,540.0,5.0,False,,American,"(11, 2, 2011)",1297411200,E-mail from POI to schedule phone interview.
8214,University Of Missouri,School Of Journalism,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,,"(11, 2, 2011)",1297411200,
8215,Princeton University,Computer ScienceLinguistics,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,Not really my top choice though.
8216,Rutgers University-New Brunswick,Sociology,PhD,F11,Interview,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8217,Northwestern University,Social Psychology,PhD,F11,Rejected,Website,"(11, 2, 2011)",1297411200,,,,,,,International with US Degree,"(11, 2, 2011)",1297411200,
8218,Princeton University,Computer Science,MS,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International with US Degree,"(11, 2, 2011)",1297411200,
8219,Cornell University,Asian History,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,Very very nice long e-mail from POI :)
8220,University Of Colorado - Boulder,Environmental Studies,MS,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,3.6,550.0,630.0,3.5,False,,American,"(11, 2, 2011)",1297411200,Didn't expect to get in.
8221,Stanford University,Higher Education,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,,"(11, 2, 2011)",1297411200,"No surprise, I didn't do a good job tailoring my sop to fit the faculty interest"
8222,Nova Southeastern University,Clinical Psychology,Other,F11,Rejected,Phone,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,"Psyd
I called them to ask about my status. They responded rejected."
8223,Stanford University School Of Education,CTE,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,3.85,740.0,710.0,5.5,False,,American,"(11, 2, 2011)",1297411200,
8224,"University Of Utah, Salt Lake City",Communication Studies,PhD,F11,Accepted,Phone,"(11, 2, 2011)",1297411200,3.75,650.0,710.0,4.5,False,,American,"(11, 2, 2011)",1297411200,
8225,"University Of California, Berkeley (UCB)",English,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,3.8,680.0,790.0,5.5,False,630.0,American,"(11, 2, 2011)",1297411200,
8226,Boise State University,English,MS,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,Formal acceptance letter from English Dept to follow. No word on funding yet.
8227,Princeton University,Computer Science,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International with US Degree,"(11, 2, 2011)",1297411200,
8228,Princeton University,Computer Science,MS,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,
8229,University Of Maryland (College Park),Physics,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,,"(11, 2, 2011)",1297411200,
8230,Princeton University,Computer Science (MSE),MS,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,3.8,550.0,800.0,,False,,International with US Degree,"(11, 2, 2011)",1297411200,"I am hoping other students could make into Princeton. I have made into one of my dream schools' PhD program with funding.  I love to know that I have been rejected by this master program, and there will be more spaces for other students that need this opportunity.  Comparing other institutes that make me not be able to sleep well, Princeton is respectable."
8231,"University  Of Minnesota, Twin Cities",Sociology,PhD,F11,Rejected,Website,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8232,University Of Minnesota (UMN),Communication,PhD,F11,Rejected,Website,"(11, 2, 2011)",1297411200,,,,,,,International with US Degree,"(11, 2, 2011)",1297411200,
8233,Princeton University,Computer Science,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8234,Stanford University School Of Education,Administration And Policy Analysis,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,,"(11, 2, 2011)",1297411200,
8235,Northwestern University,Government/Political Science,PhD,F11,,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International with US Degree,"(11, 2, 2011)",1297411200,"Received acceptance email after previously only receiving invitation to visit -- $21,400 fellowship, happy:)"
8236,University Of Washington At Seattle,Communication,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8237,"University  Of Minnesota, Twin Cities",Communication Studies,MS,F11,Rejected,Website,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8238,Princeton University,Computer Science,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,3.37,610.0,760.0,4.5,False,710.0,International,"(11, 2, 2011)",1297411200,"Undergrad/Master's GPA 3.37/3.85 both from 2nd-tier public research university in Canada. 1 first author publication at international conference, 1 third author publication at international journal, 3 oral presentations at international conferences, 2 posters at international conferences, credited in 1 video game, 1 US patent application submitted."
8239,Ohio State University (OSU),Industrial And Systems Engineering,PhD,F11,Accepted,Postal Service,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,nothing indicated about funding?
8240,"University Of California, Berkeley (UCB)",EECS (Computer Science),PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,Tough decisions to come...
8241,"University Of California, Los Angeles (UCLA)",Mathematics,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,yeah!
8242,"University Of California, Berkeley (UCB)",Geography,PhD,S11,,Phone,"(11, 2, 2011)",1297411200,,,,,,,,"(11, 2, 2011)",1297411200,"Called Berkeley today, heard that all decisions will be made and sent by 2/15."
8243,George Washington University,Master In Public Policy (MPP),MS,F11,Accepted,E-mail,"(7, 2, 2011)",1297065600,3.8,710.0,610.0,5.5,False,,American,"(11, 2, 2011)",1297411200,
8244,"University Of California, Los Angeles (UCLA)",Mathematics,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International with US Degree,"(11, 2, 2011)",1297411200,it is really weird that I just got the offer... as UCLA already sent bunch of offers two weeks ago...
8245,"University Of California, Los Angeles  (UCLA)",Near Eastern Languages And Cultures,MS,F11,Rejected,Website,"(11, 2, 2011)",1297411200,,,,,,,,"(11, 2, 2011)",1297411200,
8246,Princeton University,Sociology,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,,"(11, 2, 2011)",1297411200,"Rejected via email at mid-day. They were a great fit, but it was a long shot I guess. Rats."
8247,Cornell University,French,PhD,F11,Wait listed,Postal Service,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8248,SUNY Binghamnton University,Government Political Science (Comparative),PhD,F11,Accepted,E-mail,"(9, 2, 2011)",1297238400,,,,,,,American,"(11, 2, 2011)",1297411200,full funding
8249,"University Of Michigan, Ann Arbor",Biopsychology And Behavioral Neuroscience (Psychology),PhD,F11,Interview,E-mail,"(14, 1, 2011)",1294992000,,,,,,,American,"(11, 2, 2011)",1297411200,
8250,Cornell University,Horticulture,MS,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8251,Northwestern University,Government/Political Science,PhD,F11,,Phone,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,"Called the department directly; was told decisions would go out ""Next week, probably Monday or Tuesday""."
8252,Georgia State University,Moving Image Studies,PhD,F11,Rejected,Website,"(3, 2, 2011)",1296720000,,,,,,,American,"(11, 2, 2011)",1297411200,
8253,University Of Illinois - Urbana Champaign,East Asian Languages And Cultures,MS,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8254,Princeton University,Sociology,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,"I think I fit this program......Anyway, it seems I won't go even be accepted."
8255,University Of Missouri,Missouri School Of Journalism,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International with US Degree,"(11, 2, 2011)",1297411200,
8256,Indiana University At Bloomington,Clinical Psychology,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,"emailed POI, said that all invites have already gone out. If you don't have one, you're not getting one."
8257,Emory University,Anthropology,PhD,F11,Rejected,E-mail,"(10, 2, 2011)",1297324800,,,,,,,American,"(11, 2, 2011)",1297411200,Rejected post interview.
8258,University Of New Mexico,American Studies,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8259,"University Of California, Davis (UCD)",APPLIED MATH,PhD,F11,Accepted,E-mail,"(1, 2, 2011)",1296547200,,,,,,,American,"(11, 2, 2011)",1297411200,"State School (top 20 in math) Math GPA:3.9, PHYS GPA:3.6 GRE:800Q/410V/4AW, 840PGRE, 2 SUMMERS Research. Will probably reject this offer.."
8260,Arizona State University (ASU),Civil & Environmental Engineering,MS,F11,Accepted,Website,"(10, 2, 2011)",1297324800,,,,,,,International,"(11, 2, 2011)",1297411200,
8261,Northwestern University,Department Of Political Science,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,Previously posted an invite to the visiting weekend - now officially accepted.
8262,Northwestern University,Department Of Political Science,PhD,F11,Accepted,Phone,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,Also received the Applicant weekend email. Called grad office and was informed of acceptance. She said they're going down the list to notify people via email.
8263,New York University ( NYU) York,Spanish And Portuguese,PhD,F11,Interview,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International with US Degree,"(11, 2, 2011)",1297411200,Interview on March 17 at NYU
8264,Michigan State University,Public Policy,MS,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,3.3,570.0,770.0,5.0,False,,American,"(11, 2, 2011)",1297411200,
8265,"University Of California, Berkeley (UCB)",English Literature,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8266,Drexel University,Pure Mathematics,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,"Big State School (top 20 in math) Math GPA:3.9 GRE:800Q/560V/4.5AW, Some Research. 16.5k TAship, 19K after passing quals woooooooo"
8267,Temple University,Mass Media And Communication,PhD,F11,Accepted,E-mail,"(10, 2, 2011)",1297324800,,,,,,,International,"(11, 2, 2011)",1297411200,Received a letter from a first-year student. Official acceptance will be in the mail some time soon. No info on funding.
8268,"University Of Oregon, Eugene",Mathematics,PhD,F11,Accepted,Website,"(10, 2, 2011)",1297324800,,,,,,,American,"(11, 2, 2011)",1297411200,With TAship. Will most likely decline the offer.
8269,Northwestern University,Materials Science,PhD,F11,Accepted,Phone,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8270,The Ohio State University,Social Psychology,PhD,F11,Rejected,Website,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8271,Pennsylvania State University - University Park,Sociology (Crime,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,Acceptance e-mail with official letter to follow.  Flying me to Pennsylvania all expenses paid to visit the campus!
8272,Ohio State University (OSU),Clinical Psychology,PhD,F11,Rejected,Website,"(11, 2, 2011)",1297411200,3.97,740.0,780.0,5.0,False,740.0,American,"(11, 2, 2011)",1297411200,
8273,"University Of California, Berkeley (UCB)",Computer Science,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,All short list candidates were interviewed prior to admission.
8274,"University Of Colorado, Boulder - Leeds School Of Business",Marketing (CB),PhD,F11,Interview,Phone,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,Call from POI to set up onsite visit
8275,"University Of California, San Diego (UCSD)",Latin American Studies,MS,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8276,Pennsylvania State University (Penn State),BMMB (Biochemistry And Molecular Biology),PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,My husband's first acceptance!  I am so excited I could scream!  (username:ej_flambert)
8277,"University Of California, Davis (UCD)",APPLIED MATH,PhD,F11,Accepted,E-mail,"(1, 2, 2011)",1296547200,,,,,,,American,"(11, 2, 2011)",1297411200,
8278,"University Of California, Berkeley (UCB)",Computer Science,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,ParLab = win?!
8279,Northeastern University,Computer Science,PhD,F11,Interview,Phone,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,"received a phone ""interview"" after an email of a POI. Actually it was more like a way to see if his interests matched mine, he was very helpful. He told me that the results will be out in around 2 weeks."
8280,Northwestern University,Political Science,PhD,F11,Accepted,Phone,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8281,University Of Maryland (College Park),Pure Mathematics,PhD,F11,Accepted,E-mail,"(11, 2, 2011)",1297411200,3.75,550.0,800.0,4.0,False,830.0,International,"(11, 2, 2011)",1297411200,Fellowship and TA for 5-6 years
8282,Northwestern University,Political Science,PhD,F11,,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,"""Hello and congratulations on your invitation to visit Northwestern University during our Applicant Visit Weekend, March 3-6, 2011.""  It does not say anything about being accepted, just an invitation to visit."
8283,Duke University,ECE(Electrical And Computer Engineering),PhD,F11,Accepted,Website,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8284,University Of Southern California (USC),Cinematic Arts - Critical Studies,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,"Reply to status inquiry email. ""If you weren't notified, you didn't make it."""
8285,Boston University School Of Public Health,Biostatistics,PhD,F11,Wait listed,E-mail,"(11, 2, 2011)",1297411200,,,,,,,International,"(11, 2, 2011)",1297411200,
8286,"University Of California, Irvine (UCI)",Government/Political Science (Comparative),PhD,F11,Accepted,E-mail,"(10, 2, 2011)",1297324800,3.1,690.0,740.0,5.5,False,,American,"(11, 2, 2011)",1297411200,
8287,"University Of Nevada, Reno",Clinical Psychology,PhD,F11,Rejected,Postal Service,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8288,University Of Illinois Urbana Champaign (UIUC),I/O Psychology,PhD,F11,Rejected,E-mail,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
8289,"University Of Wisconsin, Madison",English,PhD,F11,Rejected,Website,"(11, 2, 2011)",1297411200,,,,,,,American,"(11, 2, 2011)",1297411200,
